"well","strain","f.j","starch","cond.SN","cond.SN.dil","x","cfu.m","cfu.sd","od600.m","od600.sd"
"B05","T",0,TRUE,"E","0.00625",0,NA,NA,NA,NA
"B06","T",1,FALSE,"E","0",0.5,402100.238663484,8060.40551101993,0.1053,0.00211081869319834
"B06","T",0.996359359247228,TRUE,"E","0",0.5,402100.238663484,8060.40551101993,0.1053,0.00211081869319834
"B06","T",0.970314775400471,TRUE,"E","0",0.25,402100.238663484,8060.40551101993,0.1053,0.00211081869319834
"B06","T",0.721743026772712,TRUE,"E","0",0.125,402100.238663484,8060.40551101993,0.1053,0.00211081869319834
"B06","T",-0.0216198050856951,TRUE,"E","0",0.05,402100.238663484,8060.40551101993,0.1053,0.00211081869319834
"B06","T",0.153859079197939,TRUE,"E","0",0.025,402100.238663484,8060.40551101993,0.1053,0.00211081869319834
"B06","T",0,TRUE,"E","0",0,NA,NA,NA,NA
"B07","T",1,FALSE,"E","0.1",0.5,501766.109785203,8288.34143317727,0.1314,0.0021705094128133
"B07","T",0.994306263110578,TRUE,"E","0.1",0.5,501766.109785203,8288.34143317727,0.1314,0.0021705094128133
"B07","T",0.914953551093797,TRUE,"E","0.1",0.25,501766.109785203,8288.34143317727,0.1314,0.0021705094128133
"B07","T",0.583278393766856,TRUE,"E","0.1",0.125,501766.109785203,8288.34143317727,0.1314,0.0021705094128133
"B07","T",0.0538807311956847,TRUE,"E","0.1",0.05,501766.109785203,8288.34143317727,0.1314,0.0021705094128133
"B07","T",0.0469283787833382,TRUE,"E","0.1",0.025,501766.109785203,8288.34143317727,0.1314,0.0021705094128133
"B07","T",0,TRUE,"E","0.1",0,NA,NA,NA,NA
"B08","T",1,FALSE,"E","0.05",0.5,452124.105011933,7245.31397079152,0.1184,0.00189736659610103
"B08","T",0.997443762781186,TRUE,"E","0.05",0.5,452124.105011933,7245.31397079152,0.1184,0.00189736659610103
"B08","T",0.974721654169507,TRUE,"E","0.05",0.25,452124.105011933,7245.31397079152,0.1184,0.00189736659610103
"B08","T",0.770904339922745,TRUE,"E","0.05",0.125,452124.105011933,7245.31397079152,0.1184,0.00189736659610103
"B08","T",0.0434560327198366,TRUE,"E","0.05",0.05,452124.105011933,7245.31397079152,0.1184,0.00189736659610103
"B08","T",0.161270165871393,TRUE,"E","0.05",0.025,452124.105011933,7245.31397079152,0.1184,0.00189736659610103
"B08","T",0,TRUE,"E","0.05",0,NA,NA,NA,NA
"B09","T",1,FALSE,"E","0.025",0.5,405536.992840095,5915.77408489916,0.1062,0.00154919333848297
"B09","T",0.997689463955638,TRUE,"E","0.025",0.5,405536.992840095,5915.77408489916,0.1062,0.00154919333848297
"B09","T",0.968807763401109,TRUE,"E","0.025",0.25,405536.992840095,5915.77408489916,0.1062,0.00154919333848297
"B09","T",0.783560536044362,TRUE,"E","0.025",0.125,405536.992840095,5915.77408489916,0.1062,0.00154919333848297
"B09","T",0.121129852125693,TRUE,"E","0.025",0.05,405536.992840095,5915.77408489916,0.1062,0.00154919333848297
"B09","T",0.227645563770795,TRUE,"E","0.025",0.025,405536.992840095,5915.77408489916,0.1062,0.00154919333848297
"B09","T",0,TRUE,"E","0.025",0,NA,NA,NA,NA
"B10","T",1,FALSE,"E","0.0125",0.5,348639.618138425,19308.2544880687,0.0913,0.005056349144063
"B10","T",0.997140406062339,TRUE,"E","0.0125",0.5,348639.618138425,19308.2544880687,0.0913,0.005056349144063
"B10","T",0.947269087789534,TRUE,"E","0.0125",0.25,348639.618138425,19308.2544880687,0.0913,0.005056349144063
"B10","T",0.785015727766657,TRUE,"E","0.0125",0.125,348639.618138425,19308.2544880687,0.0913,0.005056349144063
"B10","T",0.049814126394052,TRUE,"E","0.0125",0.05,348639.618138425,19308.2544880687,0.0913,0.005056349144063
"B10","T",0.132570774949957,TRUE,"E","0.0125",0.025,348639.618138425,19308.2544880687,0.0913,0.005056349144063
"B10","T",0,TRUE,"E","0.0125",0,NA,NA,NA,NA
"B11","T",1,FALSE,"E","0.00625",0.5,460143.198090692,25852.1508500747,0.1205,0.0067700320038633
"B11","T",0.996566478263166,TRUE,"E","0.00625",0.5,460143.198090692,25852.1508500747,0.1205,0.0067700320038633
"B11","T",0.970101949183878,TRUE,"E","0.00625",0.25,460143.198090692,25852.1508500747,0.1205,0.0067700320038633
"B11","T",0.767101579419999,TRUE,"E","0.00625",0.125,460143.198090692,25852.1508500747,0.1205,0.0067700320038633
"B11","T",0.125244308277429,TRUE,"E","0.00625",0.05,460143.198090692,25852.1508500747,0.1205,0.0067700320038633
"B11","T",0.377370450583699,TRUE,"E","0.00625",0.025,460143.198090692,25852.1508500747,0.1205,0.0067700320038633
"B11","T",0,TRUE,"E","0.00625",0,NA,NA,NA,NA
"B12","T",1,FALSE,"E","0",0.5,379188.544152745,29908.4274226175,0.0993,0.00783226943129795
"B12","T",0.996536135736511,TRUE,"E","0",0.5,379188.544152745,29908.4274226175,0.0993,0.00783226943129795
"B12","T",0.950742675981917,TRUE,"E","0",0.25,379188.544152745,29908.4274226175,0.0993,0.00783226943129795
"B12","T",0.809370046380555,TRUE,"E","0",0.125,379188.544152745,29908.4274226175,0.0993,0.00783226943129795
"B12","T",-0.151235836317736,TRUE,"E","0",0.05,379188.544152745,29908.4274226175,0.0993,0.00783226943129795
"B12","T",0.0154406152762285,TRUE,"E","0",0.025,379188.544152745,29908.4274226175,0.0993,0.00783226943129795
"B12","T",0,TRUE,"E","0",0,NA,NA,NA,NA
"D01","T",1,FALSE,"M","0.1",0.5,490692.124105012,21991.602282477,0.1285,0.00575905084772366
"D01","T",0.995237528277176,TRUE,"M","0.1",0.5,490692.124105012,21991.602282477,0.1285,0.00575905084772366
"D01","T",0.92511013215859,TRUE,"M","0.1",0.25,490692.124105012,21991.602282477,0.1285,0.00575905084772366
"D01","T",0.586438861769258,TRUE,"M","0.1",0.125,490692.124105012,21991.602282477,0.1285,0.00575905084772366
"D01","T",0.108286700797714,TRUE,"M","0.1",0.05,490692.124105012,21991.602282477,0.1285,0.00575905084772366
"D01","T",-0.0305988808191451,TRUE,"M","0.1",0.025,490692.124105012,21991.602282477,0.1285,0.00575905084772366
"D01","T",0,TRUE,"M","0.1",0,NA,NA,NA,NA
"D02","T",1,FALSE,"M","0.05",0.5,406682.577565632,28075.4112968818,0.1065,0.00735224833337093
"D02","T",0.996100713012478,TRUE,"M","0.05",0.5,406682.577565632,28075.4112968818,0.1065,0.00735224833337093
"D02","T",0.953208556149733,TRUE,"M","0.05",0.25,406682.577565632,28075.4112968818,0.1065,0.00735224833337093
"D02","T",0.613357843137255,TRUE,"M","0.05",0.125,406682.577565632,28075.4112968818,0.1065,0.00735224833337093
"D02","T",0.232676024955437,TRUE,"M","0.05",0.05,406682.577565632,28075.4112968818,0.1065,0.00735224833337093
"D02","T",0.0881795900178252,TRUE,"M","0.05",0.025,406682.577565632,28075.4112968818,0.1065,0.00735224833337093
"D02","T",0,TRUE,"M","0.05",0,NA,NA,NA,NA
"D03","T",1,FALSE,"M","0.025",0.5,460906.92124105,25776.8348827469,0.1207,0.00675030863491935
"D03","T",0.997121805203776,TRUE,"M","0.025",0.5,460906.92124105,25776.8348827469,0.1207,0.00675030863491935
"D03","T",0.970872668662215,TRUE,"M","0.025",0.25,460906.92124105,25776.8348827469,0.1207,0.00675030863491935
"D03","T",0.687255353442321,TRUE,"M","0.025",0.125,460906.92124105,25776.8348827469,0.1207,0.00675030863491935
"D03","T",0.181268708266175,TRUE,"M","0.025",0.05,460906.92124105,25776.8348827469,0.1207,0.00675030863491935
"D03","T",0.0959014506101772,TRUE,"M","0.025",0.025,460906.92124105,25776.8348827469,0.1207,0.00675030863491935
"D03","T",0,TRUE,"M","0.025",0,NA,NA,NA,NA
"D04","T",1,FALSE,"M","0.0125",0.5,459379.474940334,14518.5536332055,0.1203,0.0038020462326957
"D04","T",0.996916435399322,TRUE,"M","0.0125",0.5,459379.474940334,14518.5536332055,0.1203,0.0038020462326957
"D04","T",0.965834104224483,TRUE,"M","0.0125",0.25,459379.474940334,14518.5536332055,0.1203,0.0038020462326957
"D04","T",0.744310823311748,TRUE,"M","0.0125",0.125,459379.474940334,14518.5536332055,0.1203,0.0038020462326957
"D04","T",0.157508479802652,TRUE,"M","0.0125",0.05,459379.474940334,14518.5536332055,0.1203,0.0038020462326957
"D04","T",-0.0392229417206289,TRUE,"M","0.0125",0.025,459379.474940334,14518.5536332055,0.1203,0.0038020462326957
"D04","T",0,TRUE,"M","0.0125",0,NA,NA,NA,NA
"D05","T",1,FALSE,"M","0.00625",0.5,416992.840095465,38135.2086526249,0.1092,0.00998665776590614
"D05","T",0.995977224904072,TRUE,"M","0.00625",0.5,416992.840095465,38135.2086526249,0.1092,0.00998665776590614
"D05","T",0.952283698477534,TRUE,"M","0.00625",0.25,416992.840095465,38135.2086526249,0.1092,0.00998665776590614
"D05","T",0.709988860007427,TRUE,"M","0.00625",0.125,416992.840095465,38135.2086526249,0.1092,0.00998665776590614
"D05","T",0.0708627305359576,TRUE,"M","0.00625",0.05,416992.840095465,38135.2086526249,0.1092,0.00998665776590614
"D05","T",-0.0222799851466764,TRUE,"M","0.00625",0.025,416992.840095465,38135.2086526249,0.1092,0.00998665776590614
"D05","T",0,TRUE,"M","0.00625",0,NA,NA,NA,NA
"D06","T",1,FALSE,"M","0",0.5,421193.317422434,35231.2000263134,0.1103,0.00922617050689083
"D06","T",0.996886674968867,TRUE,"M","0",0.5,421193.317422434,35231.2000263134,0.1103,0.00922617050689083
"D06","T",0.972319710177743,TRUE,"M","0",0.25,421193.317422434,35231.2000263134,0.1103,0.00922617050689083
"D06","T",0.668912034416393,TRUE,"M","0",0.125,421193.317422434,35231.2000263134,0.1103,0.00922617050689083
"D06","T",0.155836069285633,TRUE,"M","0",0.05,421193.317422434,35231.2000263134,0.1103,0.00922617050689083
"D06","T",0.0768142194045058,TRUE,"M","0",0.025,421193.317422434,35231.2000263134,0.1103,0.00922617050689083
"D06","T",0,TRUE,"M","0",0,NA,NA,NA,NA
"D07","T",1,FALSE,"M","0.1",0.5,568973.747016707,51073.7378462724,0.149,0.0133749350984926
"D07","T",0.993014027832113,TRUE,"M","0.1",0.5,568973.747016707,51073.7378462724,0.149,0.0133749350984926
"D07","T",0.908567596266696,TRUE,"M","0.1",0.25,568973.747016707,51073.7378462724,0.149,0.0133749350984926
"D07","T",0.567205052255072,TRUE,"M","0.1",0.125,568973.747016707,51073.7378462724,0.149,0.0133749350984926
"D07","T",0.319845749734533,TRUE,"M","0.1",0.05,568973.747016707,51073.7378462724,0.149,0.0133749350984926
"D07","T",0.0339238808472587,TRUE,"M","0.1",0.025,568973.747016707,51073.7378462724,0.149,0.0133749350984926
"D07","T",0,TRUE,"M","0.1",0,NA,NA,NA,NA
"D08","T",1,FALSE,"M","0.05",0.5,577756.563245823,65822.3717468129,0.1513,0.0172372336011966
"D08","T",0.995507889269471,TRUE,"M","0.05",0.5,577756.563245823,65822.3717468129,0.1513,0.0172372336011966
"D08","T",0.906901005109776,TRUE,"M","0.05",0.25,577756.563245823,65822.3717468129,0.1513,0.0172372336011966
"D08","T",0.645965523050143,TRUE,"M","0.05",0.125,577756.563245823,65822.3717468129,0.1513,0.0172372336011966
"D08","T",0.19147621988882,TRUE,"M","0.05",0.05,577756.563245823,65822.3717468129,0.1513,0.0172372336011966
"D08","T",0.0109495199056657,TRUE,"M","0.05",0.025,577756.563245823,65822.3717468129,0.1513,0.0172372336011966
"D08","T",0,TRUE,"M","0.05",0,NA,NA,NA,NA
"D09","T",1,FALSE,"M","0.025",0.5,449451.07398568,50757.114373518,0.1177,0.013292019326565
"D09","T",0.918615890199111,TRUE,"M","0.025",0.5,449451.07398568,50757.114373518,0.1177,0.013292019326565
"D09","T",0.972292029125588,TRUE,"M","0.025",0.25,449451.07398568,50757.114373518,0.1177,0.013292019326565
"D09","T",0.753076873509891,TRUE,"M","0.025",0.125,449451.07398568,50757.114373518,0.1177,0.013292019326565
"D09","T",0.112636123461563,TRUE,"M","0.025",0.05,449451.07398568,50757.114373518,0.1177,0.013292019326565
"D09","T",-0.0675301243636834,TRUE,"M","0.025",0.025,449451.07398568,50757.114373518,0.1177,0.013292019326565
"D09","T",0,TRUE,"M","0.025",0,NA,NA,NA,NA
"D10","T",1,FALSE,"M","0.0125",0.5,425011.933174224,46665.9912758532,0.1113,0.0122206564653641
"D10","T",0.997252898192407,TRUE,"M","0.0125",0.5,425011.933174224,46665.9912758532,0.1113,0.0122206564653641
"D10","T",0.971979561562551,TRUE,"M","0.0125",0.25,425011.933174224,46665.9912758532,0.1113,0.0122206564653641
"D10","T",0.77753969562112,TRUE,"M","0.0125",0.125,425011.933174224,46665.9912758532,0.1113,0.0122206564653641
"D10","T",0.266304049228064,TRUE,"M","0.0125",0.05,425011.933174224,46665.9912758532,0.1113,0.0122206564653641
"D10","T",0.0731278501181254,TRUE,"M","0.0125",0.025,425011.933174224,46665.9912758532,0.1113,0.0122206564653641
"D10","T",0,TRUE,"M","0.0125",0,NA,NA,NA,NA
"D11","T",1,FALSE,"M","0.00625",0.5,474272.076372315,35857.9563769666,0.1242,0.00939030232621814
"D11","T",0.995765275257108,TRUE,"M","0.00625",0.5,474272.076372315,35857.9563769666,0.1242,0.00939030232621814
"D11","T",0.969751966122202,TRUE,"M","0.00625",0.25,474272.076372315,35857.9563769666,0.1242,0.00939030232621814
"D11","T",0.691046581972172,TRUE,"M","0.00625",0.125,474272.076372315,35857.9563769666,0.1242,0.00939030232621814
"D11","T",0.141863278886872,TRUE,"M","0.00625",0.05,474272.076372315,35857.9563769666,0.1242,0.00939030232621814
"D11","T",-0.0235329703569267,TRUE,"M","0.00625",0.025,474272.076372315,35857.9563769666,0.1242,0.00939030232621814
"D11","T",0,TRUE,"M","0.00625",0,NA,NA,NA,NA
"D12","T",1,FALSE,"M","0",0.5,393699.284009547,20872.7708890081,0.1031,0.00546605687655899
"D12","T",0.996808510638298,TRUE,"M","0",0.5,393699.284009547,20872.7708890081,0.1031,0.00546605687655899
"D12","T",0.962318029115342,TRUE,"M","0",0.25,393699.284009547,20872.7708890081,0.1031,0.00546605687655899
"D12","T",0.722620380739082,TRUE,"M","0",0.125,393699.284009547,20872.7708890081,0.1031,0.00546605687655899
"D12","T",0.0938409854423293,TRUE,"M","0",0.05,393699.284009547,20872.7708890081,0.1031,0.00546605687655899
"D12","T",0.0688129899216128,TRUE,"M","0",0.025,393699.284009547,20872.7708890081,0.1031,0.00546605687655899
"D12","T",0,TRUE,"M","0",0,NA,NA,NA,NA
"E01","T",1,FALSE,"P","0.1",0.5,479236.276849642,11838.3931505096,0.1255,0.00310017920628971
"E01","T",0.996804200194031,TRUE,"P","0.1",0.5,479236.276849642,11838.3931505096,0.1255,0.00310017920628971
"E01","T",0.935227986075444,TRUE,"P","0.1",0.25,479236.276849642,11838.3931505096,0.1255,0.00310017920628971
"E01","T",0.320093591280032,TRUE,"P","0.1",0.125,479236.276849642,11838.3931505096,0.1255,0.00310017920628971
"E01","T",0.120698510529019,TRUE,"P","0.1",0.05,479236.276849642,11838.3931505096,0.1255,0.00310017920628971
"E01","T",0.00485076756263203,TRUE,"P","0.1",0.025,479236.276849642,11838.3931505096,0.1255,0.00310017920628971
"E01","T",0,TRUE,"P","0.1",0,NA,NA,NA,NA
"E02","T",1,FALSE,"P","0.05",0.5,467016.706443914,34768.2814780794,0.1223,0.00910494371207203
"E02","T",0.99577119964389,TRUE,"P","0.05",0.5,467016.706443914,34768.2814780794,0.1223,0.00910494371207203
"E02","T",0.934676162920098,TRUE,"P","0.05",0.25,467016.706443914,34768.2814780794,0.1223,0.00910494371207203
"E02","T",0.617460494101936,TRUE,"P","0.05",0.125,467016.706443914,34768.2814780794,0.1223,0.00910494371207203
"E02","T",0.188515468506566,TRUE,"P","0.05",0.05,467016.706443914,34768.2814780794,0.1223,0.00910494371207203
"E02","T",-0.00461829512575096,TRUE,"P","0.05",0.025,467016.706443914,34768.2814780794,0.1223,0.00910494371207203
"E02","T",0,TRUE,"P","0.05",0,NA,NA,NA,NA
"E03","T",1,FALSE,"P","0.025",0.5,441431.980906921,32611.366043392,0.1156,0.00854010148261327
"E03","T",0.995325191374978,TRUE,"P","0.025",0.5,441431.980906921,32611.366043392,0.1156,0.00854010148261327
"E03","T",0.952433822240402,TRUE,"P","0.025",0.25,441431.980906921,32611.366043392,0.1156,0.00854010148261327
"E03","T",0.604043709460644,TRUE,"P","0.025",0.125,441431.980906921,32611.366043392,0.1156,0.00854010148261327
"E03","T",0.129024718050605,TRUE,"P","0.025",0.05,441431.980906921,32611.366043392,0.1156,0.00854010148261327
"E03","T",0.00473324373283457,TRUE,"P","0.025",0.025,441431.980906921,32611.366043392,0.1156,0.00854010148261327
"E03","T",0,TRUE,"P","0.025",0,NA,NA,NA,NA
"E04","T",1,FALSE,"P","0.0125",0.5,394081.145584726,57738.4579251825,0.1032,0.0151202586691572
"E04","T",0.997135163009225,TRUE,"P","0.0125",0.5,394081.145584726,57738.4579251825,0.1032,0.0151202586691572
"E04","T",0.96086632670601,TRUE,"P","0.0125",0.25,394081.145584726,57738.4579251825,0.1032,0.0151202586691572
"E04","T",0.598063370194236,TRUE,"P","0.0125",0.125,394081.145584726,57738.4579251825,0.1032,0.0151202586691572
"E04","T",0.275826505471839,TRUE,"P","0.0125",0.05,394081.145584726,57738.4579251825,0.1032,0.0151202586691572
"E04","T",0.0668652953646938,TRUE,"P","0.0125",0.025,394081.145584726,57738.4579251825,0.1032,0.0151202586691572
"E04","T",0,TRUE,"P","0.0125",0,NA,NA,NA,NA
"E05","T",1,FALSE,"P","0.00625",0.5,389116.945107399,46610.4075547638,0.1019,0.0122061004784038
"E05","T",0.9959056013648,TRUE,"P","0.00625",0.5,389116.945107399,46610.4075547638,0.1019,0.0122061004784038
"E05","T",0.934319021893659,TRUE,"P","0.00625",0.25,389116.945107399,46610.4075547638,0.1019,0.0122061004784038
"E05","T",0.555359681546773,TRUE,"P","0.00625",0.125,389116.945107399,46610.4075547638,0.1019,0.0122061004784038
"E05","T",0.111856696047768,TRUE,"P","0.00625",0.05,389116.945107399,46610.4075547638,0.1019,0.0122061004784038
"E05","T",0.0413420528859824,TRUE,"P","0.00625",0.025,389116.945107399,46610.4075547638,0.1019,0.0122061004784038
"E05","T",0,TRUE,"P","0.00625",0,NA,NA,NA,NA
"E06","T",1,FALSE,"P","0",0.5,449832.935560859,25886.5974354404,0.1178,0.00677905270340595
"E06","T",0.996765276715874,TRUE,"P","0",0.5,449832.935560859,25886.5974354404,0.1178,0.00677905270340595
"E06","T",0.96806445921308,TRUE,"P","0",0.25,449832.935560859,25886.5974354404,0.1178,0.00677905270340595
"E06","T",0.577133447038758,TRUE,"P","0",0.125,449832.935560859,25886.5974354404,0.1178,0.00677905270340595
"E06","T",0.356113627006999,TRUE,"P","0",0.05,449832.935560859,25886.5974354404,0.1178,0.00677905270340595
"E06","T",0.0605187319884726,TRUE,"P","0",0.025,449832.935560859,25886.5974354404,0.1178,0.00677905270340595
"E06","T",0,TRUE,"P","0",0,NA,NA,NA,NA
"E07","T",1,FALSE,"P","0.1",0.5,628544.15274463,39116.743672375,0.1646,0.0102436972492032
"E07","T",0.995684446746073,TRUE,"P","0.1",0.5,628544.15274463,39116.743672375,0.1646,0.0102436972492032
"E07","T",0.952643995626906,TRUE,"P","0.1",0.25,628544.15274463,39116.743672375,0.1646,0.0102436972492032
"E07","T",0.520455722423615,TRUE,"P","0.1",0.125,628544.15274463,39116.743672375,0.1646,0.0102436972492032
"E07","T",0.306001496058461,TRUE,"P","0.1",0.05,628544.15274463,39116.743672375,0.1646,0.0102436972492032
"E07","T",0.0426952068588525,TRUE,"P","0.1",0.025,628544.15274463,39116.743672375,0.1646,0.0102436972492032
"E07","T",0,TRUE,"P","0.1",0,NA,NA,NA,NA
"E08","T",1,FALSE,"P","0.05",0.5,631980.906921241,23625.4080423491,0.1655,0.00618690373109018
"E08","T",0.996654586005018,TRUE,"P","0.05",0.5,631980.906921241,23625.4080423491,0.1655,0.00618690373109018
"E08","T",0.907220518539169,TRUE,"P","0.05",0.25,631980.906921241,23625.4080423491,0.1655,0.00618690373109018
"E08","T",0.432506272651241,TRUE,"P","0.05",0.125,631980.906921241,23625.4080423491,0.1655,0.00618690373109018
"E08","T",0.185391692221912,TRUE,"P","0.05",0.05,631980.906921241,23625.4080423491,0.1655,0.00618690373109018
"E08","T",0.0998048508502928,TRUE,"P","0.05",0.025,631980.906921241,23625.4080423491,0.1655,0.00618690373109018
"E08","T",0,TRUE,"P","0.05",0,NA,NA,NA,NA
"E09","T",1,FALSE,"P","0.025",0.5,546443.914081146,3797.34196090407,0.1431,0.000994428926011754
"E09","T",0.924847072531314,TRUE,"P","0.025",0.5,546443.914081146,3797.34196090407,0.1431,0.000994428926011754
"E09","T",0.938362947859015,TRUE,"P","0.025",0.25,546443.914081146,3797.34196090407,0.1431,0.000994428926011754
"E09","T",0.53993591610836,TRUE,"P","0.025",0.125,546443.914081146,3797.34196090407,0.1431,0.000994428926011754
"E09","T",0.20250509758229,TRUE,"P","0.025",0.05,546443.914081146,3797.34196090407,0.1431,0.000994428926011754
"E09","T",0.087561899213516,TRUE,"P","0.025",0.025,546443.914081146,3797.34196090407,0.1431,0.000994428926011754
"E09","T",0,TRUE,"P","0.025",0,NA,NA,NA,NA
"E10","T",1,FALSE,"P","0.0125",0.5,492601.431980907,18445.6665027073,0.129,0.00483045891539648
"E10","T",0.997316300789008,TRUE,"P","0.0125",0.5,492601.431980907,18445.6665027073,0.129,0.00483045891539648
"E10","T",0.969459502978906,TRUE,"P","0.0125",0.25,492601.431980907,18445.6665027073,0.129,0.00483045891539648
"E10","T",0.694004615962643,TRUE,"P","0.0125",0.125,492601.431980907,18445.6665027073,0.129,0.00483045891539648
"E10","T",0.320487359776716,TRUE,"P","0.0125",0.05,492601.431980907,18445.6665027073,0.129,0.00483045891539648
"E10","T",0.117760721378348,TRUE,"P","0.0125",0.025,492601.431980907,18445.6665027073,0.129,0.00483045891539648
"E10","T",0,TRUE,"P","0.0125",0,NA,NA,NA,NA
"E11","T",1,FALSE,"P","0.00625",0.5,519713.603818616,50737.9583352058,0.1361,0.013287002839032
"E11","T",0.995897796530708,TRUE,"P","0.00625",0.5,519713.603818616,50737.9583352058,0.1361,0.013287002839032
